,GAME_ID,MATCHUP,LOCATION,W,FINAL_MARGIN,SHOT_NUMBER,PERIOD,GAME_CLOCK,SHOT_CLOCK,DRIBBLES,TOUCH_TIME,SHOT_DIST,PTS_TYPE,SHOT_RESULT,CLOSEST_DEFENDER,CLOSEST_DEFENDER_PLAYER_ID,CLOSE_DEF_DIST,FGM,PTS,player_name,player_id
381,G21400643,"JAN 23, 2015 - CHA @ CLE",A,L,-39.0,3.0,3.0,4:30,11.0,0.0,0.8,4.6,2.0,missed,"Thompson, Tristan",P202684,2.2,0.0,0.0,bismack biyombo,P202687
382,G21400643,"JAN 23, 2015 - CHA @ CLE",A,L,-39.0,4.0,3.0,3:43,12.6,0.0,0.9,6.2,2.0,made,"James, LeBron",P2544,3.3,1.0,2.0,bismack biyombo,P202687
383,G21400643,"JAN 23, 2015 - CHA @ CLE",A,L,-39.0,5.0,3.0,1:57,5.5,0.0,0.8,4.0,2.0,made,"Love, Kevin",P201567,2.5,1.0,2.0,bismack biyombo,P202687
384,G21400643,"JAN 23, 2015 - CHA @ CLE",A,L,-39.0,6.0,3.0,1:18,13.5,0.0,1.7,1.9,2.0,made,"Thompson, Tristan",P202684,2.3,1.0,2.0,bismack biyombo,P202687
385,G21400625,"JAN 21, 2015 - CHA vs. MIA",H,W,2.0,1.0,1.0,9:55,24.0,0.0,0.0,3.2,2.0,missed,"Chalmers, Mario",P201596,1.6,0.0,0.0,bismack biyombo,P202687
386,G21400625,"JAN 21, 2015 - CHA vs. MIA",H,W,2.0,2.0,1.0,5:58,22.8,0.0,0.4,2.5,2.0,made,"Haslem, Udonis",P2617,0.5,1.0,2.0,bismack biyombo,P202687
387,G21400625,"JAN 21, 2015 - CHA vs. MIA",H,W,2.0,3.0,2.0,4:43,23.0,0.0,1.5,2.5,2.0,missed,"Ennis, James",P203516,1.8,0.0,0.0,bismack biyombo,P202687
388,G21400625,"JAN 21, 2015 - CHA vs. MIA",H,W,2.0,4.0,2.0,3:06,8.0,0.0,0.8,1.8,2.0,made,"Granger, Danny",P101122,2.7,1.0,2.0,bismack biyombo,P202687
389,G21400625,"JAN 21, 2015 - CHA vs. MIA",H,W,2.0,5.0,3.0,11:12,12.0,0.0,1.7,2.2,2.0,made,"Bosh, Chris",P2547,2.7,1.0,2.0,bismack biyombo,P202687
390,G21400625,"JAN 21, 2015 - CHA vs. MIA",H,W,2.0,6.0,3.0,6:34,22.5,0.0,1.5,3.7,2.0,missed,"Wade, Dwyane",P2548,1.8,0.0,0.0,bismack biyombo,P202687
391,G21400625,"JAN 21, 2015 - CHA vs. MIA",H,W,2.0,7.0,3.0,4:57,9.5,2.0,5.0,8.8,2.0,missed,"Bosh, Chris",P2547,1.9,0.0,0.0,bismack biyombo,P202687
392,G21400625,"JAN 21, 2015 - CHA vs. MIA",H,W,2.0,8.0,3.0,4:22,24.0,0.0,1.3,2.0,2.0,made,"Andersen, Chris",P2365,0.9,1.0,2.0,bismack biyombo,P202687
393,G21400625,"JAN 21, 2015 - CHA vs. MIA",H,W,2.0,9.0,3.0,3:45,9.5,0.0,1.0,6.9,2.0,missed,"Bosh, Chris",P2547,2.9,0.0,0.0,bismack biyombo,P202687
394,G21400625,"JAN 21, 2015 - CHA vs. MIA",H,W,2.0,10.0,3.0,1:30,15.3,1.0,1.1,3.2,2.0,made,"Williams, Shawne",P200761,1.3,1.0,2.0,bismack biyombo,P202687
395,G21400611,"JAN 19, 2015 - CHA vs. MIN",H,W,25.0,1.0,1.0,5:05,24.0,1.0,0.6,1.1,2.0,made,"Wiggins, Andrew",P203952,1.6,1.0,2.0,bismack biyombo,P202687
396,G21400611,"JAN 19, 2015 - CHA vs. MIN",H,W,25.0,2.0,2.0,3:18,23.2,0.0,2.8,2.2,2.0,made,"Dieng, Gorgui",P203476,0.7,1.0,2.0,bismack biyombo,P202687
397,G21400611,"JAN 19, 2015 - CHA vs. MIN",H,W,25.0,3.0,3.0,9:44,23.0,0.0,1.8,2.4,2.0,made,"Hummel, Robbie",P203133,3.1,1.0,2.0,bismack biyombo,P202687
398,G21400600,"JAN 17, 2015 - CHA vs. IND",H,W,9.0,1.0,1.0,9:12,24.0,0.0,0.0,0.7,2.0,missed,"Watson, CJ",P201228,3.0,0.0,0.0,bismack biyombo,P202687
399,G21400600,"JAN 17, 2015 - CHA vs. IND",H,W,9.0,2.0,1.0,5:00,24.0,0.0,0.4,1.2,2.0,made,"Hill, Solomon",P203524,0.5,1.0,2.0,bismack biyombo,P202687
400,G21400600,"JAN 17, 2015 - CHA vs. IND",H,W,9.0,3.0,3.0,11:23,8.1,0.0,0.9,6.6,2.0,missed,"Hibbert, Roy",P201579,2.8,0.0,0.0,bismack biyombo,P202687
401,G21400600,"JAN 17, 2015 - CHA vs. IND",H,W,9.0,4.0,3.0,11:22,7.5,0.0,0.1,4.4,2.0,made,"Hibbert, Roy",P201579,2.1,1.0,2.0,bismack biyombo,P202687
402,G21400600,"JAN 17, 2015 - CHA vs. IND",H,W,9.0,5.0,4.0,4:33,21.9,0.0,3.1,5.6,2.0,missed,"Hill, Solomon",P203524,1.9,0.0,0.0,bismack biyombo,P202687
403,G21400600,"JAN 17, 2015 - CHA vs. IND",H,W,9.0,6.0,5.0,4:06,12.9,0.0,0.8,5.6,2.0,missed,"Hibbert, Roy",P201579,2.8,0.0,0.0,bismack biyombo,P202687
404,G21400600,"JAN 17, 2015 - CHA vs. IND",H,W,9.0,7.0,5.0,3:10,24.0,0.0,0.0,3.4,2.0,made,"Hibbert, Roy",P201579,2.4,1.0,2.0,bismack biyombo,P202687
405,G21400574,"JAN 14, 2015 - CHA vs. SAS",H,L,-5.0,1.0,1.0,4:11,11.0,0.0,1.2,2.3,2.0,missed,"Splitter, Tiago",P201168,2.0,0.0,0.0,bismack biyombo,P202687
406,G21400574,"JAN 14, 2015 - CHA vs. SAS",H,L,-5.0,2.0,2.0,6:30,8.7,0.0,1.2,15.7,2.0,missed,"Duncan, Tim",P1495,7.0,0.0,0.0,bismack biyombo,P202687
407,G21400574,"JAN 14, 2015 - CHA vs. SAS",H,L,-5.0,3.0,2.0,1:18,24.0,0.0,0.2,0.3,2.0,made,"Splitter, Tiago",P201168,1.7,1.0,2.0,bismack biyombo,P202687
408,G21400574,"JAN 14, 2015 - CHA vs. SAS",H,L,-5.0,4.0,2.0,0:56,24.0,0.0,1.4,1.1,2.0,made,"Green, Danny",P201980,2.1,1.0,2.0,bismack biyombo,P202687
409,G21400574,"JAN 14, 2015 - CHA vs. SAS",H,L,-5.0,5.0,3.0,10:21,15.6,0.0,0.8,5.2,2.0,made,"Duncan, Tim",P1495,2.5,1.0,2.0,bismack biyombo,P202687
410,G21400574,"JAN 14, 2015 - CHA vs. SAS",H,L,-5.0,6.0,3.0,5:25,6.2,1.0,2.3,5.4,2.0,made,"Splitter, Tiago",P201168,0.7,1.0,2.0,bismack biyombo,P202687
411,G21400549,"JAN 10, 2015 - CHA @ NYK",A,W,28.0,1.0,1.0,8:48,16.7,0.0,0.8,2.1,2.0,made,"Hardaway Jr., Tim",P203501,0.7,1.0,2.0,bismack biyombo,P202687
412,G21400549,"JAN 10, 2015 - CHA @ NYK",A,W,28.0,2.0,1.0,7:36,14.9,0.0,1.9,1.5,2.0,missed,"Smith, Jason",P201160,2.0,0.0,0.0,bismack biyombo,P202687
413,G21400549,"JAN 10, 2015 - CHA @ NYK",A,W,28.0,3.0,1.0,5:46,5.4,0.0,1.6,1.7,2.0,missed,"Smith, Jason",P201160,1.7,0.0,0.0,bismack biyombo,P202687
414,G21400549,"JAN 10, 2015 - CHA @ NYK",A,W,28.0,4.0,2.0,1:37,24.0,1.0,0.4,3.1,2.0,made,"Larkin, Shane",P203499,2.5,1.0,2.0,bismack biyombo,P202687
415,G21400549,"JAN 10, 2015 - CHA @ NYK",A,W,28.0,5.0,3.0,6:27,9.8,0.0,2.3,2.7,2.0,made,"Larkin, Shane",P203499,1.0,1.0,2.0,bismack biyombo,P202687
416,G21400549,"JAN 10, 2015 - CHA @ NYK",A,W,28.0,6.0,3.0,5:53,24.0,0.0,0.0,1.9,2.0,made,"Larkin, Shane",P203499,2.2,1.0,2.0,bismack biyombo,P202687
417,G21400549,"JAN 10, 2015 - CHA @ NYK",A,W,28.0,7.0,3.0,5:20,7.7,0.0,0.2,1.9,2.0,made,"Acy, Quincy",P203112,1.0,1.0,2.0,bismack biyombo,P202687
418,G21400535,"JAN 08, 2015 - CHA @ TOR",A,W,8.0,1.0,1.0,9:26,14.9,1.0,1.9,4.8,2.0,missed,"Valanciunas, Jonas",P202685,2.1,0.0,0.0,bismack biyombo,P202687
419,G21400535,"JAN 08, 2015 - CHA @ TOR",A,W,8.0,2.0,1.0,5:12,6.3,0.0,4.4,16.8,2.0,missed,"Hansbrough, Tyler",P201946,2.5,0.0,0.0,bismack biyombo,P202687
420,G21400535,"JAN 08, 2015 - CHA @ TOR",A,W,8.0,3.0,1.0,4:18,15.0,0.0,0.8,3.3,2.0,made,"Ross, Terrence",P203082,1.9,1.0,2.0,bismack biyombo,P202687
421,G21400535,"JAN 08, 2015 - CHA @ TOR",A,W,8.0,4.0,2.0,4:10,8.4,0.0,0.6,3.4,2.0,made,"Vasquez, Greivis",P202349,1.9,1.0,2.0,bismack biyombo,P202687
422,G21400535,"JAN 08, 2015 - CHA @ TOR",A,W,8.0,5.0,3.0,8:45,9.8,0.0,0.7,5.9,2.0,missed,"Patterson, Patrick",P202335,1.7,0.0,0.0,bismack biyombo,P202687
423,G21400522,"JAN 07, 2015 - CHA vs. NOP",H,W,4.0,1.0,3.0,8:29,24.0,0.0,0.4,1.0,2.0,made,"Evans, Tyreke",P201936,3.0,1.0,2.0,bismack biyombo,P202687
424,G21400510,"JAN 05, 2015 - CHA @ BOS",A,W,9.0,1.0,1.0,10:59,12.4,0.0,2.8,2.3,2.0,made,"Green, Jeff",P201145,1.1,1.0,2.0,bismack biyombo,P202687
425,G21400510,"JAN 05, 2015 - CHA @ BOS",A,W,9.0,2.0,1.0,7:44,5.7,6.0,5.6,10.0,2.0,missed,"Zeller, Tyler",P203092,2.3,0.0,0.0,bismack biyombo,P202687
426,G21400510,"JAN 05, 2015 - CHA @ BOS",A,W,9.0,3.0,2.0,7:19,6.3,0.0,0.9,4.9,2.0,made,"Bradley, Avery",P202340,2.9,1.0,2.0,bismack biyombo,P202687
427,G21400510,"JAN 05, 2015 - CHA @ BOS",A,W,9.0,4.0,2.0,1:24,24.0,0.0,0.2,2.2,2.0,missed,"Sullinger, Jared",P203096,3.1,0.0,0.0,bismack biyombo,P202687
428,G21400510,"JAN 05, 2015 - CHA @ BOS",A,W,9.0,5.0,3.0,5:45,24.0,0.0,0.1,3.4,2.0,missed,"Turner, Evan",P202323,1.8,0.0,0.0,bismack biyombo,P202687
429,G21400478,"DEC 31, 2014 - CHA @ HOU",A,L,-19.0,1.0,2.0,6:06,6.4,0.0,1.3,11.2,2.0,missed,"Howard, Dwight",P2730,3.6,0.0,0.0,bismack biyombo,P202687
430,G21400478,"DEC 31, 2014 - CHA @ HOU",A,L,-19.0,2.0,3.0,7:34,6.9,0.0,1.2,14.2,2.0,made,"Harden, James",P201935,3.9,1.0,2.0,bismack biyombo,P202687
431,G21400459,"DEC 29, 2014 - CHA vs. MIL",H,L,-10.0,1.0,2.0,10:47,1.6,0.0,1.0,3.8,2.0,missed,"Henson, John",P203089,1.7,0.0,0.0,bismack biyombo,P202687
432,G21400459,"DEC 29, 2014 - CHA vs. MIL",H,L,-10.0,2.0,2.0,9:49,17.9,0.0,0.7,1.1,2.0,missed,"Henson, John",P203089,1.2,0.0,0.0,bismack biyombo,P202687
433,G21400438,"DEC 26, 2014 - CHA @ OKC",A,L,-23.0,1.0,1.0,2:23,12.0,0.0,0.9,2.5,2.0,missed,"Ibaka, Serge",P201586,2.1,0.0,0.0,bismack biyombo,P202687
434,G21400438,"DEC 26, 2014 - CHA @ OKC",A,L,-23.0,2.0,4.0,7:46,13.5,1.0,2.0,8.0,2.0,missed,"Perkins, Kendrick",P2570,3.4,0.0,0.0,bismack biyombo,P202687
435,G21400423,"DEC 23, 2014 - CHA @ MIL",A,W,7.0,1.0,1.0,2:43,23.5,0.0,2.0,6.2,2.0,missed,"Pachulia, Zaza",P2585,2.1,0.0,0.0,bismack biyombo,P202687
436,G21400423,"DEC 23, 2014 - CHA @ MIL",A,W,7.0,2.0,2.0,9:18,23.2,0.0,1.2,1.3,2.0,made,"Bayless, Jerryd",P201573,3.4,1.0,2.0,bismack biyombo,P202687
437,G21400409,"DEC 22, 2014 - CHA vs. DEN",H,W,28.0,1.0,1.0,2:23,24.0,0.0,0.8,1.1,2.0,made,"Gee, Alonzo",P202087,3.4,1.0,2.0,bismack biyombo,P202687
438,G21400409,"DEC 22, 2014 - CHA vs. DEN",H,W,28.0,2.0,1.0,1:26,14.0,0.0,0.3,2.0,2.0,made,"Hickson, JJ",P201581,2.8,1.0,2.0,bismack biyombo,P202687
439,G21400409,"DEC 22, 2014 - CHA vs. DEN",H,W,28.0,3.0,4.0,6:32,8.7,0.0,0.9,1.9,2.0,made,"Nurkic, Jusuf",P203994,4.0,1.0,2.0,bismack biyombo,P202687
440,G21400395,"DEC 20, 2014 - CHA vs. UTA",H,W,18.0,1.0,2.0,8:17,21.8,0.0,3.0,1.6,2.0,made,"Gobert, Rudy",P203497,1.2,1.0,2.0,bismack biyombo,P202687
441,G21400384,"DEC 19, 2014 - CHA @ PHI",A,W,18.0,1.0,2.0,8:32,9.4,0.0,0.1,1.4,2.0,made,"Mbah a Moute, Luc",P201601,0.7,1.0,2.0,bismack biyombo,P202687
442,G21400384,"DEC 19, 2014 - CHA @ PHI",A,W,18.0,2.0,3.0,3:29,24.0,0.0,0.3,1.0,2.0,made,"Sampson, JaKarr",P203960,3.1,1.0,2.0,bismack biyombo,P202687
443,G21400355,"DEC 15, 2014 - CHA @ CLE",A,L,-9.0,1.0,2.0,11:44,23.0,0.0,1.7,2.0,2.0,made,"Dellavedova, Matthew",P203521,2.4,1.0,2.0,bismack biyombo,P202687
444,G21400341,"DEC 13, 2014 - CHA vs. BKN",H,L,-27.0,1.0,4.0,6:48,12.0,0.0,1.2,6.1,2.0,made,"Johnson, Joe",P2207,3.2,1.0,2.0,bismack biyombo,P202687
445,G21400341,"DEC 13, 2014 - CHA vs. BKN",H,L,-27.0,2.0,4.0,5:15,9.7,3.0,8.0,9.4,2.0,missed,"Plumlee, Mason",P203486,2.1,0.0,0.0,bismack biyombo,P202687
446,G21400276,"DEC 05, 2014 - CHA vs. NYK",H,W,1.0,1.0,1.0,1:17,14.5,0.0,0.0,1.7,2.0,made,"Smith, Jason",P201160,4.6,1.0,2.0,bismack biyombo,P202687
447,G21400276,"DEC 05, 2014 - CHA vs. NYK",H,W,1.0,2.0,1.0,0:47,12.6,0.0,0.8,2.8,2.0,made,"Smith, J.R.",P2747,3.6,1.0,2.0,bismack biyombo,P202687
448,G21400276,"DEC 05, 2014 - CHA vs. NYK",H,W,1.0,3.0,4.0,9:28,3.0,0.0,0.4,1.7,2.0,made,"Anthony, Carmelo",P2546,2.8,1.0,2.0,bismack biyombo,P202687
449,G21400263,"DEC 03, 2014 - CHA vs. CHI",H,L,-7.0,1.0,1.0,3:20,10.6,2.0,3.7,7.1,2.0,missed,"Gasol, Pau",P2200,2.1,0.0,0.0,bismack biyombo,P202687
450,G21400263,"DEC 03, 2014 - CHA vs. CHI",H,L,-7.0,2.0,1.0,2:33,3.0,0.0,1.2,5.2,2.0,made,"Gasol, Pau",P2200,3.7,1.0,2.0,bismack biyombo,P202687
451,G21400263,"DEC 03, 2014 - CHA vs. CHI",H,L,-7.0,3.0,1.0,0:34,10.6,2.0,3.0,7.7,2.0,missed,"Gasol, Pau",P2200,2.7,0.0,0.0,bismack biyombo,P202687
452,G21400263,"DEC 03, 2014 - CHA vs. CHI",H,L,-7.0,4.0,4.0,11:01,18.8,0.0,0.3,1.3,2.0,made,"Mirotic, Nikola",P202703,3.8,1.0,2.0,bismack biyombo,P202687
453,G21400237,"NOV 29, 2014 - CHA @ ATL",A,L,-30.0,1.0,1.0,0:03,,0.0,1.5,3.2,2.0,missed,"Brand, Elton",P1882,1.9,0.0,0.0,bismack biyombo,P202687
454,G21400237,"NOV 29, 2014 - CHA @ ATL",A,L,-30.0,2.0,3.0,5:52,3.7,0.0,1.2,3.6,2.0,made,"Brand, Elton",P1882,1.6,1.0,2.0,bismack biyombo,P202687
455,G21400237,"NOV 29, 2014 - CHA @ ATL",A,L,-30.0,3.0,3.0,3:02,23.4,0.0,1.3,4.4,2.0,made,"Bazemore, Kent",P203145,2.5,1.0,2.0,bismack biyombo,P202687
456,G21400237,"NOV 29, 2014 - CHA @ ATL",A,L,-30.0,4.0,4.0,5:00,24.0,0.0,0.0,1.9,2.0,made,"Brand, Elton",P1882,1.8,1.0,2.0,bismack biyombo,P202687
457,G21400224,"NOV 28, 2014 - CHA vs. GSW",H,L,-5.0,1.0,1.0,2:25,12.2,0.0,0.5,3.0,2.0,made,"Green, Draymond",P203110,3.0,1.0,2.0,bismack biyombo,P202687
458,G21400224,"NOV 28, 2014 - CHA vs. GSW",H,L,-5.0,2.0,1.0,1:03,11.5,1.0,3.6,6.1,2.0,made,"Speights, Marreese",P201578,3.1,1.0,2.0,bismack biyombo,P202687
459,G21400224,"NOV 28, 2014 - CHA vs. GSW",H,L,-5.0,3.0,1.0,0:16,6.6,0.0,1.1,0.6,2.0,made,"Barnes, Harrison",P203084,3.0,1.0,2.0,bismack biyombo,P202687
460,G21400224,"NOV 28, 2014 - CHA vs. GSW",H,L,-5.0,4.0,2.0,11:30,23.3,0.0,0.0,1.0,2.0,missed,"Rush, Brandon",P201575,2.5,0.0,0.0,bismack biyombo,P202687
461,G21400224,"NOV 28, 2014 - CHA vs. GSW",H,L,-5.0,5.0,2.0,10:00,11.0,3.0,4.2,7.9,2.0,missed,"Speights, Marreese",P201578,3.4,0.0,0.0,bismack biyombo,P202687
462,G21400224,"NOV 28, 2014 - CHA vs. GSW",H,L,-5.0,6.0,4.0,11:38,2.6,0.0,2.9,5.3,2.0,missed,"Barnes, Harrison",P203084,2.4,0.0,0.0,bismack biyombo,P202687
463,G21400224,"NOV 28, 2014 - CHA vs. GSW",H,L,-5.0,7.0,4.0,10:20,8.4,2.0,3.2,4.2,2.0,missed,"Speights, Marreese",P201578,2.4,0.0,0.0,bismack biyombo,P202687
464,G21400224,"NOV 28, 2014 - CHA vs. GSW",H,L,-5.0,8.0,4.0,8:39,24.0,0.0,0.0,2.5,2.0,made,"Livingston, Shaun",P2733,1.1,1.0,2.0,bismack biyombo,P202687
465,G21400210,"NOV 26, 2014 - CHA vs. POR",H,L,-8.0,1.0,1.0,1:08,8.4,1.0,3.1,9.1,2.0,missed,"Kaman, Chris",P2549,4.3,0.0,0.0,bismack biyombo,P202687
466,G21400210,"NOV 26, 2014 - CHA vs. POR",H,L,-8.0,2.0,2.0,11:24,12.1,0.0,1.3,4.1,2.0,missed,"Crabbe, Allen",P203459,2.4,0.0,0.0,bismack biyombo,P202687
467,G21400210,"NOV 26, 2014 - CHA vs. POR",H,L,-8.0,3.0,2.0,10:14,12.4,0.0,2.5,2.5,2.0,made,"Kaman, Chris",P2549,1.8,1.0,2.0,bismack biyombo,P202687
468,G21400198,"NOV 24, 2014 - CHA vs. LAC",H,L,-21.0,1.0,2.0,8:59,10.4,0.0,1.3,6.7,2.0,made,"Davis, Glen",P201175,2.8,1.0,2.0,bismack biyombo,P202687
469,G21400172,"NOV 21, 2014 - CHA vs. ORL",H,L,-5.0,1.0,2.0,10:11,21.1,0.0,1.3,3.5,2.0,missed,"Frye, Channing",P101112,2.0,0.0,0.0,bismack biyombo,P202687
470,G21400172,"NOV 21, 2014 - CHA vs. ORL",H,L,-5.0,2.0,2.0,8:28,5.7,0.0,2.9,1.4,2.0,made,"Dedmon, Dewayne",P203473,0.2,1.0,2.0,bismack biyombo,P202687
471,G21400172,"NOV 21, 2014 - CHA vs. ORL",H,L,-5.0,3.0,3.0,2:29,13.1,1.0,2.2,3.1,2.0,made,"Vucevic, Nikola",P202696,1.6,1.0,2.0,bismack biyombo,P202687
472,G21400160,"NOV 19, 2014 - CHA @ IND",A,L,-2.0,1.0,2.0,11:49,13.1,0.0,0.3,2.0,2.0,made,"Price, A.J.",P201985,0.8,1.0,2.0,bismack biyombo,P202687
473,G21400160,"NOV 19, 2014 - CHA @ IND",A,L,-2.0,2.0,2.0,11:15,16.4,0.0,0.0,3.0,2.0,made,"Mahinmi, Ian",P101133,1.8,1.0,2.0,bismack biyombo,P202687
474,G21400160,"NOV 19, 2014 - CHA @ IND",A,L,-2.0,3.0,2.0,2:57,24.0,0.0,0.8,2.5,2.0,missed,"Scola, Luis",P2449,4.7,0.0,0.0,bismack biyombo,P202687
475,G21400160,"NOV 19, 2014 - CHA @ IND",A,L,-2.0,4.0,2.0,1:10,24.0,0.0,0.1,2.6,2.0,missed,"Scola, Luis",P2449,0.1,0.0,0.0,bismack biyombo,P202687
476,G21400146,"NOV 17, 2014 - CHA vs. DAL",H,L,-27.0,1.0,2.0,8:08,4.7,1.0,3.8,7.6,2.0,missed,"Aminu, Al-Farouq",P202329,2.8,0.0,0.0,bismack biyombo,P202687
477,G21400146,"NOV 17, 2014 - CHA vs. DAL",H,L,-27.0,2.0,3.0,2:07,24.0,1.0,1.0,1.7,2.0,made,"Aminu, Al-Farouq",P202329,1.3,1.0,2.0,bismack biyombo,P202687
478,G21400146,"NOV 17, 2014 - CHA vs. DAL",H,L,-27.0,3.0,4.0,11:33,24.0,0.0,1.0,1.3,2.0,made,"Parsons, Chandler",P202718,2.9,1.0,2.0,bismack biyombo,P202687
479,G21400146,"NOV 17, 2014 - CHA vs. DAL",H,L,-27.0,4.0,4.0,10:37,18.3,0.0,1.1,1.6,2.0,missed,"Parsons, Chandler",P202718,3.2,0.0,0.0,bismack biyombo,P202687
480,G21400146,"NOV 17, 2014 - CHA vs. DAL",H,L,-27.0,5.0,4.0,10:34,22.6,0.0,2.7,2.0,2.0,missed,"Crowder, Jae",P203109,2.2,0.0,0.0,bismack biyombo,P202687
481,G21400146,"NOV 17, 2014 - CHA vs. DAL",H,L,-27.0,6.0,4.0,10:34,22.4,0.0,0.0,1.6,2.0,missed,"Wright, Brandan",P201148,1.9,0.0,0.0,bismack biyombo,P202687
482,G21400130,"NOV 14, 2014 - CHA @ PHX",A,W,8.0,1.0,2.0,10:02,15.4,0.0,0.9,3.3,2.0,made,"Len, Alex",P203458,3.3,1.0,2.0,bismack biyombo,P202687
483,G21400130,"NOV 14, 2014 - CHA @ PHX",A,W,8.0,2.0,3.0,2:46,24.0,0.0,0.0,2.0,2.0,made,"Tucker, PJ",P200782,0.3,1.0,2.0,bismack biyombo,P202687
484,G21400130,"NOV 14, 2014 - CHA @ PHX",A,W,8.0,3.0,3.0,0:40,24.0,0.0,0.0,1.4,2.0,made,"Len, Alex",P203458,2.2,1.0,2.0,bismack biyombo,P202687
485,G21400130,"NOV 14, 2014 - CHA @ PHX",A,W,8.0,4.0,4.0,11:51,15.4,0.0,0.8,5.2,2.0,missed,"Len, Alex",P203458,2.3,0.0,0.0,bismack biyombo,P202687
486,G21400899,"MAR 04, 2015 - CHA @ BKN",A,W,24.0,1.0,1.0,11:27,10.9,1.0,2.2,8.7,2.0,missed,"Plumlee, Mason",P203486,1.7,0.0,0.0,al jefferson,P2744
487,G21400899,"MAR 04, 2015 - CHA @ BKN",A,W,24.0,2.0,1.0,10:51,14.3,0.0,1.0,15.6,2.0,made,"Anderson, Alan",P101187,4.2,1.0,2.0,al jefferson,P2744
488,G21400899,"MAR 04, 2015 - CHA @ BKN",A,W,24.0,3.0,1.0,8:06,9.7,0.0,0.7,8.4,2.0,made,"Lopez, Brook",P201572,5.3,1.0,2.0,al jefferson,P2744
489,G21400899,"MAR 04, 2015 - CHA @ BKN",A,W,24.0,4.0,1.0,7:03,10.6,0.0,0.8,4.9,2.0,made,"Johnson, Joe",P2207,6.4,1.0,2.0,al jefferson,P2744
490,G21400899,"MAR 04, 2015 - CHA @ BKN",A,W,24.0,5.0,1.0,4:55,8.5,0.0,4.4,15.8,2.0,made,"Lopez, Brook",P201572,5.1,1.0,2.0,al jefferson,P2744
491,G21400899,"MAR 04, 2015 - CHA @ BKN",A,W,24.0,6.0,1.0,3:34,13.0,0.0,1.0,2.6,2.0,made,"Williams, Deron",P101114,2.1,1.0,2.0,al jefferson,P2744
492,G21400899,"MAR 04, 2015 - CHA @ BKN",A,W,24.0,7.0,2.0,7:09,8.0,1.0,3.5,7.1,2.0,missed,"Plumlee, Mason",P203486,2.0,0.0,0.0,al jefferson,P2744
493,G21400899,"MAR 04, 2015 - CHA @ BKN",A,W,24.0,8.0,2.0,3:49,14.1,0.0,1.3,15.2,2.0,made,"Plumlee, Mason",P203486,6.0,1.0,2.0,al jefferson,P2744
494,G21400899,"MAR 04, 2015 - CHA @ BKN",A,W,24.0,9.0,2.0,3:22,13.0,0.0,0.9,2.7,2.0,missed,"Plumlee, Mason",P203486,0.9,0.0,0.0,al jefferson,P2744
495,G21400899,"MAR 04, 2015 - CHA @ BKN",A,W,24.0,10.0,2.0,2:53,1.3,1.0,2.2,14.8,2.0,missed,"Young, Thaddeus",P201152,2.5,0.0,0.0,al jefferson,P2744
496,G21400899,"MAR 04, 2015 - CHA @ BKN",A,W,24.0,11.0,3.0,11:41,5.0,1.0,2.7,9.1,2.0,missed,"Plumlee, Mason",P203486,2.3,0.0,0.0,al jefferson,P2744
497,G21400899,"MAR 04, 2015 - CHA @ BKN",A,W,24.0,12.0,3.0,11:00,12.9,1.0,2.1,6.9,2.0,made,"Plumlee, Mason",P203486,3.1,1.0,2.0,al jefferson,P2744
498,G21400899,"MAR 04, 2015 - CHA @ BKN",A,W,24.0,13.0,3.0,10:31,14.1,0.0,1.9,10.0,2.0,missed,"Johnson, Joe",P2207,6.0,0.0,0.0,al jefferson,P2744
499,G21400899,"MAR 04, 2015 - CHA @ BKN",A,W,24.0,14.0,3.0,8:57,8.0,0.0,1.1,19.1,2.0,missed,"Lopez, Brook",P201572,5.6,0.0,0.0,al jefferson,P2744
500,G21400899,"MAR 04, 2015 - CHA @ BKN",A,W,24.0,15.0,3.0,7:25,7.4,3.0,6.8,5.1,2.0,made,"Lopez, Brook",P201572,1.9,1.0,2.0,al jefferson,P2744
501,G21400899,"MAR 04, 2015 - CHA @ BKN",A,W,24.0,16.0,3.0,6:24,11.0,0.0,1.1,17.9,2.0,missed,"Lopez, Brook",P201572,6.2,0.0,0.0,al jefferson,P2744
502,G21400890,"MAR 03, 2015 - CHA vs. LAL",H,W,1.0,1.0,1.0,9:35,11.0,1.0,3.9,7.9,2.0,missed,"Sacre, Robert",P203135,2.3,0.0,0.0,al jefferson,P2744
503,G21400890,"MAR 03, 2015 - CHA vs. LAL",H,W,1.0,2.0,1.0,8:44,12.3,1.0,4.5,5.9,2.0,made,"Sacre, Robert",P203135,2.6,1.0,2.0,al jefferson,P2744
504,G21400890,"MAR 03, 2015 - CHA vs. LAL",H,W,1.0,3.0,1.0,7:43,9.9,0.0,1.0,13.3,2.0,made,"Sacre, Robert",P203135,4.6,1.0,2.0,al jefferson,P2744
505,G21400890,"MAR 03, 2015 - CHA vs. LAL",H,W,1.0,4.0,1.0,4:50,9.2,0.0,1.2,14.8,2.0,missed,"Sacre, Robert",P203135,5.0,0.0,0.0,al jefferson,P2744
506,G21400890,"MAR 03, 2015 - CHA vs. LAL",H,W,1.0,5.0,2.0,6:02,4.8,0.0,1.0,14.8,2.0,missed,"Sacre, Robert",P203135,3.4,0.0,0.0,al jefferson,P2744
